ZIP_CODE,EV_LEVEL_1,EV_LEVEL_2,EV_FAST,NETWORK_TYPE_ChargePoint,NETWORK_TYPE_Non-Networked,NETWORK_TYPE_Other-Network,TOTAL_HOUSEHOLDS,MEDIAN_INCOME,REG_COUNTS
75137,0,2,0,0,0,1,6932.0,65291.0,234
75143,0,3,0,0,0,1,5339.0,50390.0,122
75146,0,1,0,0,1,0,6873.0,60701.0,160
75150,0,22,2,2,2,7,231946.0,598840.0,3762
75159,2,1,0,0,1,0,5359.0,55712.0,78
75165,0,3,0,0,0,1,15459.0,69827.0,634
75182,0,2,0,1,0,0,1860.0,136118.0,271
75189,0,0,4,0,0,1,9258.0,90694.0,480
75201,0,106,0,40,1,10,527085.0,4952304.0,99807
75202,0,27,0,6,2,2,14970.0,797660.0,2750
75203,0,5,0,0,1,0,6425.0,39285.0,92
75204,0,34,0,4,0,6,176280.0,815290.0,22830
75205,0,11,0,0,0,5,46580.0,783180.0,11145
75206,0,12,1,6,0,1,146433.0,497945.0,16401
75207,0,14,0,0,1,3,6924.0,349920.0,728
75208,0,2,0,0,0,1,10716.0,63277.0,1098
75209,0,13,0,5,0,2,46536.0,665784.0,9527
75211,0,9,0,0,1,2,65160.0,134679.0,699
75212,0,1,0,0,0,1,7923.0,36212.0,224
75214,0,2,0,0,0,1,16243.0,89719.0,2412
75215,0,1,0,0,0,1,6809.0,30865.0,210
75216,0,5,0,2,1,0,55446.0,81864.0,348
75218,0,8,1,0,1,3,41616.0,335404.0,4356
75219,0,10,1,5,0,1,92682.0,435354.0,12792
75223,0,2,0,1,0,0,4555.0,50286.0,239
75225,0,0,2,0,0,1,8932.0,161296.0,2104
75226,0,8,0,2,0,1,5799.0,147345.0,594
75229,0,2,0,0,0,1,11085.0,100144.0,1656
75230,0,4,0,2,0,0,26414.0,183192.0,5238
75231,0,10,27,3,0,4,119882.0,292642.0,5054
75234,0,29,0,2,1,8,140624.0,782298.0,10835
75235,0,53,0,15,1,6,174614.0,1069266.0,47938
75237,0,3,0,0,2,1,27477.0,83910.0,219
75238,0,3,0,0,0,1,12755.0,70593.0,673
75240,0,11,0,2,0,3,50575.0,257845.0,2805
75243,0,3,0,0,0,1,28307.0,41786.0,993
75244,0,12,0,4,2,2,46912.0,765688.0,3216
75246,0,2,0,0,0,1,1343.0,24803.0,22
75248,0,8,0,1,0,2,49380.0,260814.0,5316
75251,0,8,0,1,0,2,5220.0,207084.0,498
75252,0,4,0,2,0,0,24820.0,126106.0,2820
75253,0,2,1,0,1,1,12922.0,96348.0,180
75254,1,21,1,5,1,5,130207.0,595342.0,6589
75261,0,64,0,6,0,14,0.0,0.0,280
75287,0,3,0,1,0,1,56174.0,104300.0,2608
75402,0,1,0,0,1,0,6744.0,65972.0,171
75455,0,0,4,0,0,1,9405.0,50170.0,70
75482,0,0,8,0,0,1,9481.0,51311.0,165
75501,2,2,0,1,1,0,26582.0,75966.0,96
75503,0,0,8,0,0,1,9565.0,66706.0,180
75602,0,4,0,0,0,1,7094.0,42530.0,111
75605,0,6,0,0,2,1,37188.0,186396.0,1497
75672,0,4,0,0,0,1,5970.0,58175.0,82
75701,0,4,0,1,2,1,48780.0,190172.0,1172
75703,0,4,1,1,1,1,49881.0,187632.0,2181
75709,0,4,0,2,0,0,3512.0,125364.0,132
75771,0,0,8,0,0,1,7461.0,69199.0,137
75801,0,1,0,0,0,1,5854.0,38674.0,88
75833,0,0,12,0,0,1,1159.0,48098.0,5
75901,0,1,0,0,1,0,10547.0,50813.0,85
75951,0,2,0,0,0,1,5698.0,40069.0,88
75964,0,0,8,0,0,1,6694.0,44857.0,71
76006,0,1,1,0,0,1,11553.0,48116.0,487
76008,0,1,0,1,0,0,5955.0,133297.0,712
76009,0,2,10,1,0,1,13418.0,119956.0,276
76010,0,4,0,2,0,0,35468.0,78146.0,580
76011,0,9,11,3,0,3,58212.0,240612.0,1488
76012,0,2,0,0,0,1,10295.0,65022.0,742
76013,0,4,0,2,0,0,25754.0,110332.0,1084
76014,0,12,0,0,0,4,43908.0,210352.0,472
76015,0,10,0,0,0,3,19446.0,171822.0,588
76017,0,2,0,2,0,0,34058.0,151050.0,1330
76018,0,2,0,0,2,0,18400.0,135924.0,492
76021,0,0,1,1,0,0,14929.0,74148.0,885
76022,0,8,2,0,6,0,33156.0,366774.0,708
76028,0,3,2,1,2,1,97100.0,321740.0,4808
76034,0,4,0,1,0,1,18580.0,326630.0,4244
76048,0,2,0,0,0,1,9487.0,54429.0,331
76049,0,2,0,1,0,0,11237.0,76113.0,488
76051,0,19,14,3,2,5,206440.0,911310.0,21280
76053,0,2,1,0,0,2,21722.0,111422.0,764
76055,0,4,0,2,0,0,2042.0,110416.0,84
76063,0,7,1,1,0,3,94716.0,390132.0,6668
76086,0,2,0,0,0,1,8348.0,59098.0,143
76087,0,3,1,0,2,1,29064.0,272340.0,1512
76092,0,18,10,7,1,1,85077.0,2164563.0,37908
76102,0,13,1,0,2,3,18355.0,362800.0,4155
76104,0,9,0,1,3,1,31350.0,157250.0,915
76107,0,12,18,6,0,3,128943.0,596331.0,10935
76108,0,2,0,0,1,0,15381.0,68860.0,762
76109,0,4,2,0,1,2,29064.0,247920.0,3114
76114,0,0,4,0,0,1,9107.0,53689.0,327
76115,0,2,0,0,0,1,5991.0,38929.0,43
76116,0,2,2,1,2,0,64029.0,153204.0,2451
76119,3,0,0,0,1,0,14632.0,37130.0,84
76123,0,2,0,0,0,1,11208.0,85710.0,547
76127,28,0,0,0,2,0,96.0,175666.0,0
76132,0,32,0,2,0,10,153576.0,679860.0,3990
76135,0,3,1,0,0,2,15858.0,127344.0,556
76137,0,1,1,0,0,1,19826.0,76877.0,860
76140,0,3,0,0,0,1,9602.0,52119.0,197
76148,0,1,1,0,0,1,7885.0,72572.0,193
76155,0,97,0,44,0,2,139058.0,2663952.0,4002
76164,0,4,0,2,0,0,8856.0,71968.0,62
76177,0,112,0,32,4,8,188012.0,4151488.0,8063
76180,0,20,8,20,4,0,355896.0,1419360.0,5070
76201,0,9,12,0,0,5,48725.0,165175.0,965
76205,0,2,0,1,0,0,7330.0,53949.0,313
76207,0,2,0,1,0,0,5515.0,68255.0,362
76208,0,10,0,3,0,2,39455.0,416790.0,2550
76209,0,2,0,1,0,0,9218.0,54438.0,416
76210,0,10,2,2,2,3,104678.0,668493.0,9058
76227,0,2,2,0,0,2,22824.0,188470.0,1332
76244,0,6,0,0,1,2,74274.0,315546.0,5721
76248,0,4,0,4,0,0,52828.0,554076.0,3708
76262,0,80,0,20,0,12,413408.0,3883264.0,25576
76301,0,2,0,1,0,0,6480.0,29024.0,89
76308,0,3,0,2,0,0,16580.0,107468.0,358
76309,0,1,0,0,1,0,5126.0,48246.0,71
76354,0,2,0,0,0,1,4945.0,50630.0,92
76365,0,0,12,0,0,1,1941.0,49698.0,14
76384,0,2,0,0,0,1,4947.0,44800.0,25
76437,0,0,8,0,0,1,2027.0,45536.0,38
76448,0,0,4,0,0,1,1900.0,36250.0,18
76457,0,4,0,0,0,1,1439.0,39854.0,24
76502,0,2,1,0,2,0,30738.0,142786.0,1224
76513,0,4,0,0,0,1,13669.0,67124.0,612
76541,0,2,0,0,0,1,7564.0,31167.0,90
76542,0,4,0,0,0,2,36388.0,125502.0,1240
76543,0,2,0,0,2,0,23694.0,82162.0,376
76544,0,1,0,0,1,0,3319.0,45179.0,222
76548,0,6,0,0,0,3,30702.0,223308.0,476
76550,0,5,0,0,0,2,9912.0,108846.0,164
76571,0,1,0,0,0,1,2933.0,85194.0,180
76621,0,0,8,0,0,1,355.0,77125.0,10
76645,0,2,0,0,0,1,3746.0,48095.0,70
76651,0,0,10,0,0,1,1247.0,56607.0,11
76657,0,4,0,0,0,1,3379.0,80525.0,303
76701,0,2,0,0,0,1,706.0,34500.0,71
76704,0,1,0,0,1,0,3140.0,21398.0,19
76705,0,0,28,0,0,2,21264.0,88676.0,476
76712,0,9,0,2,3,1,60042.0,431574.0,2778
76825,0,1,0,0,1,0,2599.0,48017.0,11
76849,0,0,15,0,1,2,4401.0,129693.0,0
76901,0,2,0,0,2,0,23234.0,114812.0,382
76932,0,2,0,0,0,1,1092.0,74342.0,0
76943,0,0,10,0,0,2,2704.0,91136.0,36
77002,32,93,0,18,3,8,135662.0,2069701.0,32654
77003,0,2,0,1,0,0,4698.0,72295.0,657
77004,0,61,0,31,0,1,429376.0,1641888.0,46176
77005,0,9,1,0,0,5,50535.0,961900.0,14840
77006,0,7,0,0,0,4,51888.0,343824.0,7936
77007,0,15,6,1,1,6,163152.0,1005224.0,28088
77008,0,30,0,6,3,9,294066.0,1955592.0,15546
77009,0,1,0,0,0,1,14123.0,56316.0,1153
77010,0,18,0,8,0,2,0.0,0.0,340
77015,0,4,6,0,0,2,34768.0,94742.0,196
77016,0,2,0,0,0,1,9679.0,36335.0,49
77017,0,2,0,0,0,2,20174.0,99988.0,246
77018,0,1,0,1,0,0,10934.0,90422.0,992
77019,0,27,0,2,0,4,67398.0,697242.0,12846
77021,0,2,0,0,0,1,10720.0,37913.0,404
77024,0,45,4,14,1,5,304360.0,2465480.0,55120
77025,0,3,0,0,0,1,12590.0,76772.0,1303
77027,0,40,0,12,0,6,175194.0,1772334.0,21330
77029,0,2,0,0,0,1,5647.0,38183.0,90
77030,0,43,0,13,1,4,91044.0,1621350.0,16200
77032,0,23,0,0,1,7,34520.0,259784.0,2320
77034,0,2,1,0,2,0,24496.0,103216.0,276
77035,0,3,0,0,0,2,27528.0,88764.0,760
77036,0,3,0,0,0,1,26500.0,30952.0,270
77037,0,18,0,0,1,0,5136.0,43180.0,54
77040,0,17,9,0,1,3,71140.0,237812.0,2240
77041,0,2,0,0,0,1,11350.0,87489.0,647
77042,0,30,0,2,0,8,192510.0,497260.0,2540
77044,0,3,1,1,0,1,28588.0,161006.0,1388
77045,0,5,0,0,0,1,10391.0,57843.0,184
77046,0,4,0,0,0,1,809.0,87891.0,71
77048,0,2,0,0,0,1,6041.0,41300.0,81
77051,0,2,0,1,0,0,6379.0,30646.0,127
77054,5,4,1,6,2,0,104776.0,406616.0,3272
77055,0,0,1,0,0,1,15458.0,55591.0,1285
77056,0,38,32,6,2,4,136440.0,1300308.0,8370
77057,0,14,0,1,1,5,141183.0,438508.0,7518
77058,10,7,0,0,3,0,23067.0,165105.0,996
77060,0,2,0,0,0,1,14165.0,31006.0,55
77061,0,16,0,10,0,4,121800.0,587720.0,1652
77063,0,0,16,0,0,1,18753.0,46324.0,712
77064,0,3,0,0,0,1,16139.0,71754.0,633
77065,0,2,1,0,2,0,29694.0,114740.0,1008
77070,0,34,1,2,0,11,263432.0,865397.0,9685
77071,0,0,1,0,0,1,10110.0,48532.0,214
77074,0,11,0,5,0,1,77040.0,256656.0,1368
77075,0,18,3,8,1,1,129530.0,548190.0,1460
77077,0,12,0,1,0,4,135485.0,325965.0,8230
77079,0,4,1,1,2,0,36825.0,274125.0,3324
77081,0,4,0,0,0,2,37692.0,67004.0,498
77082,0,3,0,0,0,1,22308.0,51943.0,854
77084,0,2,0,0,0,1,35082.0,64133.0,1025
77085,0,2,0,0,0,1,5274.0,57167.0,92
77087,0,2,1,2,0,0,22218.0,79600.0,170
77090,0,6,8,3,2,1,95562.0,238848.0,1998
77093,0,1,1,0,0,1,12831.0,31301.0,62
77094,0,9,2,2,0,3,16850.0,891770.0,2360
77095,0,4,0,0,0,1,24114.0,92225.0,971
77098,0,19,1,1,0,6,57722.0,637966.0,9205
77301,0,4,1,0,2,1,31509.0,140625.0,339
77303,0,1,0,0,0,1,6689.0,55311.0,150
77304,0,2,0,1,0,0,13149.0,64516.0,600
77316,0,2,1,2,0,0,16856.0,207750.0,1050
77338,0,22,1,4,2,4,150620.0,566380.0,2450
77339,1,4,2,1,0,2,47205.0,225240.0,1632
77340,0,6,10,3,0,2,56340.0,183020.0,750
77341,0,2,0,1,0,0,0.0,0.0,0
77346,0,7,0,0,0,2,42888.0,209658.0,2256
77351,0,2,0,1,0,0,12140.0,50318.0,115
77354,0,6,0,0,0,2,24654.0,178978.0,836
77356,0,2,0,0,0,1,11675.0,92378.0,752
77357,0,10,0,4,0,1,40310.0,311605.0,850
77373,0,17,1,4,0,4,164704.0,571392.0,5112
77375,0,6,0,3,2,0,90765.0,390820.0,6065
77377,0,10,0,0,0,3,37506.0,290982.0,2463
77379,0,4,0,1,0,1,55306.0,206718.0,4130
77380,0,40,12,8,0,16,287664.0,1762968.0,12420
77381,0,5,0,1,1,1,41214.0,352983.0,5301
77384,0,10,0,3,0,2,39395.0,436555.0,3345
77385,0,7,0,3,0,1,34320.0,380504.0,2340
77386,0,2,0,0,0,1,18181.0,114665.0,1853
77388,0,2,1,0,0,2,33772.0,186580.0,1458
77389,0,4,0,1,0,1,24068.0,252946.0,3208
77406,0,2,0,2,0,0,30844.0,249410.0,3370
77407,0,4,0,2,0,0,34030.0,203224.0,4526
77414,0,5,0,0,0,2,17708.0,103118.0,146
77422,0,11,0,0,0,2,9164.0,112128.0,122
77429,0,4,0,2,0,0,57382.0,214066.0,4054
77433,0,2,0,0,0,1,27222.0,112468.0,2674
77449,0,8,0,0,0,2,74256.0,156224.0,1870
77450,0,8,1,5,0,1,149628.0,579156.0,8868
77459,0,2,0,2,0,0,45248.0,224736.0,5810
77469,0,1,8,0,0,2,34432.0,162748.0,2208
77471,0,1,0,0,1,0,13099.0,52764.0,267
77477,0,15,4,1,2,4,90538.0,419370.0,4417
77478,0,1,1,0,0,1,9603.0,92327.0,1028
77479,0,18,0,3,0,6,265275.0,1263546.0,59058
77488,0,2,0,0,0,1,5365.0,44400.0,62
77494,0,15,18,1,3,6,365750.0,1359430.0,46670
77503,0,2,0,0,0,1,7752.0,51312.0,69
77505,0,5,1,2,0,1,24531.0,247884.0,432
77506,0,4,0,0,0,1,10698.0,41804.0,57
77511,0,2,0,0,2,0,32406.0,129864.0,462
77521,0,7,1,0,1,3,80060.0,290660.0,1044
77530,0,3,8,0,0,2,18830.0,122298.0,198
77531,0,4,0,0,0,3,18324.0,188676.0,111
77536,0,3,0,0,0,1,10663.0,81960.0,194
77539,0,1,0,1,0,0,16676.0,75664.0,424
77546,0,15,1,0,0,6,105960.0,637722.0,8094
77550,0,33,0,1,1,7,87696.0,384390.0,2142
77551,0,3,0,0,0,2,16712.0,99578.0,338
77554,0,4,0,0,0,2,7488.0,150566.0,604
77566,0,6,0,0,2,1,33714.0,251346.0,852
77571,0,3,0,0,0,1,13217.0,76864.0,206
77573,0,7,5,3,2,2,211820.0,781263.0,12376
77578,0,2,0,1,0,0,7140.0,92487.0,758
77581,0,2,0,0,0,1,17071.0,92687.0,972
77584,0,28,10,4,0,14,554436.0,1943910.0,25200
77591,0,9,0,2,0,1,16716.0,154977.0,333
77598,1,0,12,0,1,1,22488.0,113618.0,462
77640,0,2,0,0,2,0,12360.0,76648.0,100
77656,0,2,0,1,1,0,12410.0,105404.0,76
77657,0,1,0,0,1,0,7731.0,71319.0,90
77662,0,0,4,0,0,1,9832.0,56345.0,56
77701,0,2,0,0,2,0,9434.0,73714.0,118
77705,5,5,0,1,1,1,31353.0,125532.0,309
77802,0,8,0,2,0,2,43552.0,228456.0,1028
