DMV_ID,DMV_Snapshot_Date,Zip_code,VIN_Prefix,Registration_Valid_Date,State_Code,EV_Make_Model
1,DMV Direct (3/3/2018),48302,5YJSA4H2,10/3/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49344,JTDKN3DP,10/3/2017,MI,Toyota Prius Plug-in
1,DMV Direct (3/3/2018),48823,1G1RD6E4,10/3/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48134,1FADP5CU,10/3/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48348,5UXKT0C5,10/3/2017,MI,BMW X5
1,DMV Direct (3/3/2018),48328,1G1RA6S5,10/3/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48188,1G1RA6S5,10/3/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48124,1G1RB6E4,10/3/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48371,1G1RA6E4,10/3/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48197,JTDKARFP,10/3/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48820,1G1RB6S5,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48230,1FADP5EU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48310,5YJSA1E2,9/29/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48626,2C4RC1N7,9/29/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48331,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48038,1G1FW6S0,9/29/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48124,1FADP5CU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48066,3FA6P0SU,9/29/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49083,5YJSA1H2,9/29/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49017,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49685,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48302,1G1RD6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48375,3FA6P0SU,9/29/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48104,1G1RC6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48320,1G1RB6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48430,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1FADP5EU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48843,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49428,JTDKARFP,9/29/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48094,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48706,1G1RB6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,3FA6P0SU,9/29/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49464,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48101,1FADP5CU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48009,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48309,1G1RD6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48823,1FADP5EU,9/28/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48073,1G1RA6S5,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48893,5YJXCDE2,9/28/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),49423,1G6RL1E4,9/28/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48230,1FADP5FU,9/28/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48033,1G1RD6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48917,1G1RA6S5,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,1G1RB6S5,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48350,1G1RB6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48843,1G1RA6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49085,1G1RD6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48307,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,1G1RB6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48423,1G1RB6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48421,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48892,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48423,1G1RB6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48124,1FADP5EU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48842,1G1RC6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48076,1G1RD6E4,9/28/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48025,1N4AZ0CP,9/29/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48375,WBY1Z4C5,9/29/2017,MI,BMW i3 REx
1,DMV Direct (3/3/2018),48067,5YJXCAE2,9/29/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48334,1G1RB6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48821,1G1RB6E4,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48509,1G1RD6E4,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49083,1G1RB6S5,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49546,WBY1Z4C5,10/1/2017,MI,BMW i3 REx
1,DMV Direct (3/3/2018),48170,1G1RB6S5,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48312,1G1RA6S5,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48237,1G1RA6S5,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48446,1G1RD6E4,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48085,5YJXCAE2,10/1/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48219,1G1RA6E4,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48509,1G1RA6S5,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48154,1G1RA6E4,10/1/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48178,JN1AZ0CP,10/2/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49106,5YJSA1E2,10/2/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49464,1FADP5CU,10/2/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48446,1G1RB6E4,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48390,1G1RC6E4,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48326,1G1RA6S5,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48911,1G1RA6E4,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48009,1G1RA6S5,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49201,1G1RD6E4,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48370,1G1RB6S5,10/2/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49203,1FADP5CU,10/2/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48105,5YJXCDE2,10/2/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48371,5YJSA1E2,9/30/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48069,1FADP5EU,9/30/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48152,1G1RB6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49424,1G1RA6S5,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49316,5YJSA1E2,9/30/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48439,1G1RA6S5,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48085,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49525,1G1RA6S5,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48359,2C4RC1N7,9/29/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),49445,1G1RA6E4,9/29/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48127,1FADP5CU,9/29/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48170,1N4AZ0CP,9/29/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49546,WBY2Z2C5,10/1/2017,MI,BMW i8
1,DMV Direct (3/3/2018),48309,3FA6P0SU,9/30/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48911,1G1RB6E4,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49120,JN1AZ0CP,10/1/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48207,1G6RL1E4,10/1/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48374,1FADP5CU,10/1/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48060,1G1RA6E4,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48168,1FADP5CU,9/30/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,JN1AZ0CP,9/30/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48309,WBY2Z2C3,9/30/2017,MI,BMW i8
1,DMV Direct (3/3/2018),48331,1G1RA6E4,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,1G1RB6S5,9/30/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48306,3FA6P0SU,10/9/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49112,1N4AZ0CP,10/9/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),8054,2C4RC1N7,10/9/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),49707,1G1RB6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49506,5YJSA1E2,10/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),21152,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48346,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49004,1G6RL1E4,10/9/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48439,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48082,1G6RL1E4,10/9/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48124,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48380,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48327,1G1RB6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,2C4RC1L7,10/9/2017,MI,Chrysler Pacifica
1,DMV Direct (3/3/2018),48307,1G1RB6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48180,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48316,1FADP5EU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48815,1G1RD6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48768,JA3215H1,10/9/2017,MI,Mitsubishi i
1,DMV Direct (3/3/2018),48072,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48312,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48188,3FA6P0SU,10/9/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48124,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49546,JN1AZ0CP,10/8/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48336,1G1RB6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49445,3FA6P0SU,10/7/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48197,1G1RB6E4,10/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RD6E4,10/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48312,1FADP5CU,10/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48186,1G1RA6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49428,1G1RA6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48035,3FA6P0SU,10/7/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49428,1G1RA6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RA6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48383,1FADP5EU,10/7/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48009,1G1RB6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49546,1G1RD6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48360,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48813,1G1RA6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48331,5YJSA1E2,10/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48237,1FADP5EU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48223,1FADP5FU,10/8/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48178,1G1RA6E4,10/8/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48864,5YJSA1H2,10/8/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48111,3FA6P0SU,10/9/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49460,JA3215H1,10/9/2017,MI,Mitsubishi i
1,DMV Direct (3/3/2018),48382,1G1RD6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48071,1G1RA6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49720,5ASAG474,10/10/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),49024,1FADP5FU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48206,1FADP3R4,10/10/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48135,1FADP5CU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48360,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48360,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48197,1FADP3R4,10/10/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48864,1G1RB6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49506,1G1RA6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49506,1G1RD6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48009,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48076,1FADP5EU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48363,5YJSA1V2,10/10/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48188,WBA7J2C5,10/10/2017,MI,BMW 7-Series Plug in
1,DMV Direct (3/3/2018),48360,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,1FADP5CU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48864,WAUUPBFF,10/10/2017,MI,Audi A3 Plug In
1,DMV Direct (3/3/2018),48507,1FADP5CU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48506,1G1RD6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48150,1G1RB6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48169,3FA6P0SU,10/10/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),49685,JA3215H1,10/10/2017,MI,Mitsubishi i
1,DMV Direct (3/3/2018),48098,1FADP5CU,10/10/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48383,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48047,1G1RB6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48301,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49316,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48390,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49419,1G1RB6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48864,1G1RA6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48322,5YJSA1E2,10/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48313,1FADP5EU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49885,5ASAG274,10/9/2017,MI,GEM NEV
1,DMV Direct (3/3/2018),48331,1G1RA6E4,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48104,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48103,1FADP5CU,10/9/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49508,1N4AZ0CP,10/10/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49770,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,LREKK5RX,10/10/2017,MI,Cadillac CT6
1,DMV Direct (3/3/2018),48327,1FADP3R4,10/10/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48433,1G1FW6S0,10/10/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),48858,1G1FX6S0,10/10/2017,MI,Chevrolet Bolt EV
1,DMV Direct (3/3/2018),49801,1G1RB6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1G1RA6S5,10/9/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49720,5YJSA1E2,10/9/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),49329,JTDKARFP,10/10/2017,MI,Toyota Prius Prime
1,DMV Direct (3/3/2018),48360,1G1RA6E4,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48301,1G1RA6S5,10/10/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48189,1G1RB6E4,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48312,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48081,1G1RA6S5,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49505,1N4BZ0CP,10/5/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48304,1G6RL1E4,10/5/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),48103,1FADP5CU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),21152,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49707,1G1RB6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48137,1G1RA6S5,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49508,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48073,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48154,1G1RB6S5,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48114,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49265,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48070,3FA6P0SU,10/5/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48167,1G1RB6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48307,1G1RA6S5,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48237,1FADP5CU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48183,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48009,5UXKT0C3,10/5/2017,MI,BMW X5
1,DMV Direct (3/3/2018),48430,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48382,1FADP5CU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48348,WP1AE2A2,10/5/2017,MI,Porsche Cayenne S E-Hybrid
1,DMV Direct (3/3/2018),48301,1FADP5FU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49456,1FADP3R4,10/5/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),49686,1FADP5CU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49090,5YJSA1DP,10/4/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48624,1G1RB6E4,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49401,1FADP5CU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48176,1G1RB6S5,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48603,5YJSA1E4,10/4/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48334,1FADP5FU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48307,1FADP5CU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48310,1G1RB6E4,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49686,WBY1Z2C5,10/4/2017,MI,BMW i3
1,DMV Direct (3/3/2018),48315,1G1RA6S5,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,YH4K14AA,10/4/2017,MI,Fisker Karma
1,DMV Direct (3/3/2018),49202,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48082,1G6RL1E4,10/5/2017,MI,Cadillac ELR
1,DMV Direct (3/3/2018),49653,1FADP5CU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),49008,1G1RA6S5,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,3FA6P0PU,10/5/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48094,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48170,1G1RB6S5,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48433,1G1RA6E4,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49729,1G1RA6S5,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48085,5YJSA4S2,10/4/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48827,1G1RE6E4,10/4/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48103,1FADP5CU,10/4/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48346,1FADP5EU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48910,1G1RD6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48098,1G1RD6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48838,1G1RA6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48304,YV4BC0PL,10/6/2017,MI,Volvo XC90 Plug In
1,DMV Direct (3/3/2018),48840,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48072,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48197,3FA6P0PU,10/6/2017,MI,Ford Fusion Energi
1,DMV Direct (3/3/2018),48124,1G1RA6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48165,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48067,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48823,1G1RD6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48167,1G1RA6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48047,1G1RA6S5,10/7/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),49686,WBY1Z4C5,10/7/2017,MI,BMW i3 REx
1,DMV Direct (3/3/2018),48353,1FAHP3R4,10/7/2017,MI,Ford Focus EV
1,DMV Direct (3/3/2018),48170,5YJSA1E2,10/7/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48317,5YJXCDE2,10/7/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48910,WMEEJ9AA,10/7/2017,MI,Smart forTwo EV
1,DMV Direct (3/3/2018),48185,1G1RB6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48307,1G1RA6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48098,1FADP5FU,10/6/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48331,1FADP5CU,10/6/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48375,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,1N4AZ0CP,10/6/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),48104,1FADP5CU,10/6/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48042,1G1RA6E4,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48070,5YJSA1H1,10/6/2017,MI,Tesla Model S
1,DMV Direct (3/3/2018),48301,5YJXCDE2,10/6/2017,MI,Tesla Model X
1,DMV Direct (3/3/2018),48083,1G1RB6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48312,1G1RA6S5,10/6/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48912,1N4AZ0CP,10/5/2017,MI,Nissan Leaf
1,DMV Direct (3/3/2018),49333,1G1RA6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48846,1G1RC6E4,10/5/2017,MI,Chevrolet Volt
1,DMV Direct (3/3/2018),48105,5YJRE1A3,10/6/2017,MI,Tesla Roadster
1,DMV Direct (3/3/2018),48306,1FADP5CU,10/5/2017,MI,Ford C-Max Energi
1,DMV Direct (3/3/2018),48855,1G1RD6E4,10/5/2017,MI,Chevrolet Volt
