,Zip_Code,County_Name,State_Code,County_Code
817,36105,Montgomery County,AL,1101
818,36117,Montgomery County,AL,1101
819,36069,Montgomery County,AL,1101
820,36124,Montgomery County,AL,1101
821,36118,Montgomery County,AL,1101
822,36029,Montgomery County,AL,1101
823,36054,Montgomery County,AL,1101
824,36065,Montgomery County,AL,1101
825,36106,Montgomery County,AL,1101
826,36064,Montgomery County,AL,1101
827,36110,Montgomery County,AL,1101
828,36036,Montgomery County,AL,1101
829,36119,Montgomery County,AL,1101
830,36116,Montgomery County,AL,1101
831,36041,Montgomery County,AL,1101
832,36130,Montgomery County,AL,1101
833,36109,Montgomery County,AL,1101
834,36113,Montgomery County,AL,1101
835,36123,Montgomery County,AL,1101
836,36111,Montgomery County,AL,1101
837,36101,Montgomery County,AL,1101
838,36102,Montgomery County,AL,1101
839,36121,Montgomery County,AL,1101
840,36052,Montgomery County,AL,1101
841,36104,Montgomery County,AL,1101
842,36043,Montgomery County,AL,1101
843,36013,Montgomery County,AL,1101
844,36047,Montgomery County,AL,1101
845,36057,Montgomery County,AL,1101
846,36107,Montgomery County,AL,1101
847,36125,Montgomery County,AL,1101
848,36046,Montgomery County,AL,1101
849,36120,Montgomery County,AL,1101
850,36103,Montgomery County,AL,1101
851,36114,Montgomery County,AL,1101
852,36112,Montgomery County,AL,1101
853,36108,Montgomery County,AL,1101
854,36115,Montgomery County,AL,1101
855,36131,Montgomery County,AL,1101
856,35601,Morgan County,AL,1103
857,35622,Morgan County,AL,1103
858,35754,Morgan County,AL,1103
859,35603,Morgan County,AL,1103
860,35175,Morgan County,AL,1103
861,35087,Morgan County,AL,1103
862,35602,Morgan County,AL,1103
863,35673,Morgan County,AL,1103
864,35775,Morgan County,AL,1103
865,35019,Morgan County,AL,1103
866,35016,Morgan County,AL,1103
867,35670,Morgan County,AL,1103
868,35640,Morgan County,AL,1103
869,35621,Morgan County,AL,1103
870,35619,Morgan County,AL,1103
871,35179,Morgan County,AL,1103
872,36773,Perry County,AL,1105
873,36756,Perry County,AL,1105
874,36786,Perry County,AL,1105
875,35042,Perry County,AL,1105
876,36765,Perry County,AL,1105
877,36701,Perry County,AL,1105
878,36728,Perry County,AL,1105
879,36759,Perry County,AL,1105
880,35466,Pickens County,AL,1107
881,35461,Pickens County,AL,1107
882,35481,Pickens County,AL,1107
883,35442,Pickens County,AL,1107
884,35555,Pickens County,AL,1107
885,35574,Pickens County,AL,1107
886,35447,Pickens County,AL,1107
887,35471,Pickens County,AL,1107
888,35576,Pickens County,AL,1107
889,36005,Pike County,AL,1109
890,36082,Pike County,AL,1109
891,36010,Pike County,AL,1109
892,36079,Pike County,AL,1109
893,36081,Pike County,AL,1109
894,36035,Pike County,AL,1109
895,36034,Pike County,AL,1109
896,36049,Pike County,AL,1109
897,36264,Randolph County,AL,1111
898,36276,Randolph County,AL,1111
899,36280,Randolph County,AL,1111
900,36258,Randolph County,AL,1111
901,36274,Randolph County,AL,1111
902,36278,Randolph County,AL,1111
903,36266,Randolph County,AL,1111
904,36263,Randolph County,AL,1111
905,36804,Russell County,AL,1113
906,36860,Russell County,AL,1113
907,36871,Russell County,AL,1113
908,36869,Russell County,AL,1113
909,36867,Russell County,AL,1113
910,36875,Russell County,AL,1113
911,36858,Russell County,AL,1113
912,36027,Russell County,AL,1113
913,36877,Russell County,AL,1113
914,36870,Russell County,AL,1113
915,36856,Russell County,AL,1113
916,36851,Russell County,AL,1113
917,36868,Russell County,AL,1113
918,36874,Russell County,AL,1113
919,35054,St. Clair County,AL,1115
920,35094,St. Clair County,AL,1115
921,35135,St. Clair County,AL,1115
922,35972,St. Clair County,AL,1115
923,35182,St. Clair County,AL,1115
924,35178,St. Clair County,AL,1115
925,35120,St. Clair County,AL,1115
926,35004,St. Clair County,AL,1115
927,35131,St. Clair County,AL,1115
928,35146,St. Clair County,AL,1115
929,35052,St. Clair County,AL,1115
930,35987,St. Clair County,AL,1115
931,35121,St. Clair County,AL,1115
932,35125,St. Clair County,AL,1115
933,35906,St. Clair County,AL,1115
934,35133,St. Clair County,AL,1115
935,35903,St. Clair County,AL,1115
936,35173,St. Clair County,AL,1115
937,35112,St. Clair County,AL,1115
938,35128,St. Clair County,AL,1115
939,35953,St. Clair County,AL,1115
940,35124,Shelby County,AL,1117
941,35051,Shelby County,AL,1117
942,35078,Shelby County,AL,1117
943,35143,Shelby County,AL,1117
944,35178,Shelby County,AL,1117
945,35128,Shelby County,AL,1117
946,35187,Shelby County,AL,1117
947,35035,Shelby County,AL,1117
948,35043,Shelby County,AL,1117
949,35114,Shelby County,AL,1117
950,35007,Shelby County,AL,1117
951,35242,Shelby County,AL,1117
952,35094,Shelby County,AL,1117
953,35216,Shelby County,AL,1117
954,35243,Shelby County,AL,1117
955,35115,Shelby County,AL,1117
956,35040,Shelby County,AL,1117
957,35244,Shelby County,AL,1117
958,35022,Shelby County,AL,1117
959,35080,Shelby County,AL,1117
960,35238,Shelby County,AL,1117
961,35147,Shelby County,AL,1117
962,35137,Shelby County,AL,1117
963,35185,Shelby County,AL,1117
964,35186,Shelby County,AL,1117
965,35176,Shelby County,AL,1117
966,35442,Sumter County,AL,1119
967,35459,Sumter County,AL,1119
968,35460,Sumter County,AL,1119
969,36912,Sumter County,AL,1119
970,35477,Sumter County,AL,1119
971,35470,Sumter County,AL,1119
972,36907,Sumter County,AL,1119
973,36922,Sumter County,AL,1119
974,36901,Sumter County,AL,1119
975,35464,Sumter County,AL,1119
976,36925,Sumter County,AL,1119
977,36268,Talladega County,AL,1121
978,35151,Talladega County,AL,1121
979,36260,Talladega County,AL,1121
980,36203,Talladega County,AL,1121
981,35044,Talladega County,AL,1121
982,35096,Talladega County,AL,1121
983,35014,Talladega County,AL,1121
984,35150,Talladega County,AL,1121
985,35072,Talladega County,AL,1121
986,35149,Talladega County,AL,1121
987,35032,Talladega County,AL,1121
988,35160,Talladega County,AL,1121
989,35082,Talladega County,AL,1121
990,35089,Tallapoosa County,AL,1123
991,36251,Tallapoosa County,AL,1123
992,35010,Tallapoosa County,AL,1123
993,36850,Tallapoosa County,AL,1123
994,36078,Tallapoosa County,AL,1123
995,35072,Tallapoosa County,AL,1123
996,36256,Tallapoosa County,AL,1123
997,36861,Tallapoosa County,AL,1123
998,36276,Tallapoosa County,AL,1123
999,36849,Tallapoosa County,AL,1123
1000,36255,Tallapoosa County,AL,1123
1001,36853,Tallapoosa County,AL,1123
1002,36866,Tallapoosa County,AL,1123
1003,36879,Tallapoosa County,AL,1123
1004,35457,Tuscaloosa County,AL,1125
1005,35480,Tuscaloosa County,AL,1125
1006,35468,Tuscaloosa County,AL,1125
1007,35453,Tuscaloosa County,AL,1125
1008,35486,Tuscaloosa County,AL,1125
1009,35444,Tuscaloosa County,AL,1125
1010,35449,Tuscaloosa County,AL,1125
1011,35405,Tuscaloosa County,AL,1125
1012,35456,Tuscaloosa County,AL,1125
1013,35402,Tuscaloosa County,AL,1125
1014,35403,Tuscaloosa County,AL,1125
1015,35466,Tuscaloosa County,AL,1125
1016,35478,Tuscaloosa County,AL,1125
1017,35111,Tuscaloosa County,AL,1125
1018,35474,Tuscaloosa County,AL,1125
1019,35546,Tuscaloosa County,AL,1125
1020,35188,Tuscaloosa County,AL,1125
1021,35452,Tuscaloosa County,AL,1125
1022,35490,Tuscaloosa County,AL,1125
1023,35469,Tuscaloosa County,AL,1125
1024,35579,Tuscaloosa County,AL,1125
1025,35440,Tuscaloosa County,AL,1125
1026,35401,Tuscaloosa County,AL,1125
1027,35475,Tuscaloosa County,AL,1125
1028,35006,Tuscaloosa County,AL,1125
1029,35482,Tuscaloosa County,AL,1125
1030,35463,Tuscaloosa County,AL,1125
1031,35404,Tuscaloosa County,AL,1125
1032,35473,Tuscaloosa County,AL,1125
1033,35476,Tuscaloosa County,AL,1125
1034,35446,Tuscaloosa County,AL,1125
1035,35458,Tuscaloosa County,AL,1125
1036,35184,Tuscaloosa County,AL,1125
1037,35555,Tuscaloosa County,AL,1125
1038,35406,Tuscaloosa County,AL,1125
1039,35407,Tuscaloosa County,AL,1125
1040,35574,Tuscaloosa County,AL,1125
1041,35006,Walker County,AL,1127
1042,35130,Walker County,AL,1127
1043,35587,Walker County,AL,1127
1044,35546,Walker County,AL,1127
1045,35560,Walker County,AL,1127
1046,35550,Walker County,AL,1127
1047,35579,Walker County,AL,1127
1048,35580,Walker County,AL,1127
1049,35502,Walker County,AL,1127
1050,35148,Walker County,AL,1127
1051,35501,Walker County,AL,1127
1052,35503,Walker County,AL,1127
1053,35038,Walker County,AL,1127
1054,35584,Walker County,AL,1127
1055,35573,Walker County,AL,1127
1056,35063,Walker County,AL,1127
1057,35504,Walker County,AL,1127
1058,35549,Walker County,AL,1127
1059,35033,Walker County,AL,1127
1060,35062,Walker County,AL,1127
1061,35578,Walker County,AL,1127
1062,35554,Walker County,AL,1127
1063,36529,Washington County,AL,1129
1064,36583,Washington County,AL,1129
1065,36558,Washington County,AL,1129
1066,36548,Washington County,AL,1129
1067,36538,Washington County,AL,1129
1068,36513,Washington County,AL,1129
1069,36553,Washington County,AL,1129
1070,36581,Washington County,AL,1129
1071,36518,Washington County,AL,1129
1072,36522,Washington County,AL,1129
1073,36584,Washington County,AL,1129
1074,36569,Washington County,AL,1129
1075,36585,Washington County,AL,1129
1076,36539,Washington County,AL,1129
1077,36556,Washington County,AL,1129
1078,36435,Wilcox County,AL,1131
1079,36722,Wilcox County,AL,1131
1080,36784,Wilcox County,AL,1131
1081,36720,Wilcox County,AL,1131
1082,36769,Wilcox County,AL,1131
1083,36751,Wilcox County,AL,1131
1084,36768,Wilcox County,AL,1131
1085,36741,Wilcox County,AL,1131
1086,36766,Wilcox County,AL,1131
1087,36761,Wilcox County,AL,1131
1088,36726,Wilcox County,AL,1131
1089,36728,Wilcox County,AL,1131
1090,36783,Wilcox County,AL,1131
1091,36753,Wilcox County,AL,1131
1092,36723,Wilcox County,AL,1131
1093,35503,Winston County,AL,1133
1094,35578,Winston County,AL,1133
1095,35540,Winston County,AL,1133
1096,35053,Winston County,AL,1133
1097,35565,Winston County,AL,1133
1098,35541,Winston County,AL,1133
1099,35551,Winston County,AL,1133
1100,35553,Winston County,AL,1133
1101,35575,Winston County,AL,1133
1102,35179,Winston County,AL,1133
1103,35098,Winston County,AL,1133
1104,35577,Winston County,AL,1133
1105,35572,Winston County,AL,1133
1106,99553,Aleutians East Borough,AK,2013
1107,99583,Aleutians East Borough,AK,2013
1108,99612,Aleutians East Borough,AK,2013
1109,99661,Aleutians East Borough,AK,2013
1110,99571,Aleutians East Borough,AK,2013
1111,99685,Aleutians West Census Area,AK,2016
1112,99591,Aleutians West Census Area,AK,2016
1113,99547,Aleutians West Census Area,AK,2016
1114,99660,Aleutians West Census Area,AK,2016
1115,99546,Aleutians West Census Area,AK,2016
1116,99638,Aleutians West Census Area,AK,2016
1117,99692,Aleutians West Census Area,AK,2016
1118,99517,Anchorage Municipality,AK,2020
1119,99523,Anchorage Municipality,AK,2020
1120,99520,Anchorage Municipality,AK,2020
1121,99529,Anchorage Municipality,AK,2020
1122,99502,Anchorage Municipality,AK,2020
1123,99516,Anchorage Municipality,AK,2020
1124,99503,Anchorage Municipality,AK,2020
1125,99577,Anchorage Municipality,AK,2020
1126,99587,Anchorage Municipality,AK,2020
1127,99508,Anchorage Municipality,AK,2020
1128,99518,Anchorage Municipality,AK,2020
1129,99567,Anchorage Municipality,AK,2020
1130,99524,Anchorage Municipality,AK,2020
1131,99521,Anchorage Municipality,AK,2020
1132,99530,Anchorage Municipality,AK,2020
1133,99599,Anchorage Municipality,AK,2020
1134,99506,Anchorage Municipality,AK,2020
1135,99540,Anchorage Municipality,AK,2020
1136,99510,Anchorage Municipality,AK,2020
1137,99501,Anchorage Municipality,AK,2020
1138,99505,Anchorage Municipality,AK,2020
1139,99509,Anchorage Municipality,AK,2020
1140,99504,Anchorage Municipality,AK,2020
1141,99519,Anchorage Municipality,AK,2020
1142,99522,Anchorage Municipality,AK,2020
1143,99515,Anchorage Municipality,AK,2020
1144,99507,Anchorage Municipality,AK,2020
1145,99514,Anchorage Municipality,AK,2020
1146,99511,Anchorage Municipality,AK,2020
1147,99513,Anchorage Municipality,AK,2020
1148,99681,Bethel Census Area,AK,2050
1149,99621,Bethel Census Area,AK,2050
1150,99551,Bethel Census Area,AK,2050
1151,99656,Bethel Census Area,AK,2050
1152,99557,Bethel Census Area,AK,2050
1153,99668,Bethel Census Area,AK,2050
1154,99559,Bethel Census Area,AK,2050
1155,99575,Bethel Census Area,AK,2050
1156,99630,Bethel Census Area,AK,2050
1157,99641,Bethel Census Area,AK,2050
1158,99614,Bethel Census Area,AK,2050
1159,99626,Bethel Census Area,AK,2050
1160,99561,Bethel Census Area,AK,2050
1161,99637,Bethel Census Area,AK,2050
1162,99679,Bethel Census Area,AK,2050
1163,99651,Bethel Census Area,AK,2050
1164,99609,Bethel Census Area,AK,2050
1165,99690,Bethel Census Area,AK,2050
1166,99545,Bethel Census Area,AK,2050
1167,99607,Bethel Census Area,AK,2050
1168,99680,Bethel Census Area,AK,2050
1169,99578,Bethel Census Area,AK,2050
1170,99634,Bethel Census Area,AK,2050
1171,99655,Bethel Census Area,AK,2050
1172,99589,Bethel Census Area,AK,2050
1173,99622,Bethel Census Area,AK,2050
1174,99552,Bethel Census Area,AK,2050
1175,99613,Bristol Bay Borough,AK,2060
1176,99633,Bristol Bay Borough,AK,2060
1177,99670,Bristol Bay Borough,AK,2060
1178,99729,Denali Borough,AK,2068
1179,99744,Denali Borough,AK,2068
1180,99743,Denali Borough,AK,2068
1181,99755,Denali Borough,AK,2068
1182,99628,Dillingham Census Area,AK,2070
1183,99576,Dillingham Census Area,AK,2070
1184,99580,Dillingham Census Area,AK,2070
1185,99569,Dillingham Census Area,AK,2070
1186,99636,Dillingham Census Area,AK,2070
1187,99678,Dillingham Census Area,AK,2070
1188,99555,Dillingham Census Area,AK,2070
1189,99707,Fairbanks North Star Borough,AK,2090
1190,99709,Fairbanks North Star Borough,AK,2090
1191,99712,Fairbanks North Star Borough,AK,2090
1192,99714,Fairbanks North Star Borough,AK,2090
1193,99701,Fairbanks North Star Borough,AK,2090
1194,99775,Fairbanks North Star Borough,AK,2090
1195,99790,Fairbanks North Star Borough,AK,2090
1196,99706,Fairbanks North Star Borough,AK,2090
1197,99703,Fairbanks North Star Borough,AK,2090
1198,99705,Fairbanks North Star Borough,AK,2090
1199,99708,Fairbanks North Star Borough,AK,2090
1200,99725,Fairbanks North Star Borough,AK,2090
1201,99702,Fairbanks North Star Borough,AK,2090
1202,99827,Haines Borough,AK,2100
1203,99820,Hoonah-Angoon Census Area,AK,2105
1204,99841,Hoonah-Angoon Census Area,AK,2105
1205,99829,Hoonah-Angoon Census Area,AK,2105
1206,99825,Hoonah-Angoon Census Area,AK,2105
1207,99832,Hoonah-Angoon Census Area,AK,2105
1208,99826,Hoonah-Angoon Census Area,AK,2105
1209,99811,Juneau City and Borough,AK,2110
1210,99801,Juneau City and Borough,AK,2110
1211,99824,Juneau City and Borough,AK,2110
1212,99611,Kenai Peninsula Borough,AK,2122
1213,99556,Kenai Peninsula Borough,AK,2122
1214,99631,Kenai Peninsula Borough,AK,2122
1215,99663,Kenai Peninsula Borough,AK,2122
1216,99568,Kenai Peninsula Borough,AK,2122
1217,99639,Kenai Peninsula Borough,AK,2122
1218,99664,Kenai Peninsula Borough,AK,2122
1219,99682,Kenai Peninsula Borough,AK,2122
1220,99572,Kenai Peninsula Borough,AK,2122
1221,99610,Kenai Peninsula Borough,AK,2122
1222,99605,Kenai Peninsula Borough,AK,2122
1223,99635,Kenai Peninsula Borough,AK,2122
1224,99672,Kenai Peninsula Borough,AK,2122
1225,99669,Kenai Peninsula Borough,AK,2122
1226,99603,Kenai Peninsula Borough,AK,2122
1227,99928,Ketchikan Gateway Borough,AK,2130
1228,99901,Ketchikan Gateway Borough,AK,2130
1229,99644,Kodiak Island Borough,AK,2150
1230,99643,Kodiak Island Borough,AK,2150
1231,99608,Kodiak Island Borough,AK,2150
1232,99624,Kodiak Island Borough,AK,2150
1233,99550,Kodiak Island Borough,AK,2150
1234,99615,Kodiak Island Borough,AK,2150
1235,99579,Lake and Peninsula Borough,AK,2164
1236,99565,Lake and Peninsula Borough,AK,2164
1237,99625,Lake and Peninsula Borough,AK,2164
1238,99564,Lake and Peninsula Borough,AK,2164
1239,99549,Lake and Peninsula Borough,AK,2164
1240,99653,Lake and Peninsula Borough,AK,2164
1241,99640,Lake and Peninsula Borough,AK,2164
1242,99649,Lake and Peninsula Borough,AK,2164
1243,99548,Lake and Peninsula Borough,AK,2164
1244,99606,Lake and Peninsula Borough,AK,2164
1245,99647,Lake and Peninsula Borough,AK,2164
1246,99648,Lake and Peninsula Borough,AK,2164
1247,99674,Matanuska-Susitna Borough,AK,2170
1248,99676,Matanuska-Susitna Borough,AK,2170
1249,99645,Matanuska-Susitna Borough,AK,2170
1250,99623,Matanuska-Susitna Borough,AK,2170
1251,99654,Matanuska-Susitna Borough,AK,2170
1252,99694,Matanuska-Susitna Borough,AK,2170
1253,99687,Matanuska-Susitna Borough,AK,2170
1254,99652,Matanuska-Susitna Borough,AK,2170
1255,99683,Matanuska-Susitna Borough,AK,2170
1256,99688,Matanuska-Susitna Borough,AK,2170
1257,99667,Matanuska-Susitna Borough,AK,2170
1258,99784,Nome Census Area,AK,2180
1259,99739,Nome Census Area,AK,2180
1260,99785,Nome Census Area,AK,2180
1261,99771,Nome Census Area,AK,2180
1262,99783,Nome Census Area,AK,2180
1263,99684,Nome Census Area,AK,2180
1264,99778,Nome Census Area,AK,2180
1265,99762,Nome Census Area,AK,2180
1266,99742,Nome Census Area,AK,2180
1267,99671,Nome Census Area,AK,2180
1268,99753,Nome Census Area,AK,2180
1269,99659,Nome Census Area,AK,2180
1270,99769,Nome Census Area,AK,2180
1271,99772,Nome Census Area,AK,2180
1272,99734,North Slope Borough,AK,2185
1273,99791,North Slope Borough,AK,2185
1274,99747,North Slope Borough,AK,2185
1275,99723,North Slope Borough,AK,2185
1276,99759,North Slope Borough,AK,2185
1277,99766,North Slope Borough,AK,2185
1278,99782,North Slope Borough,AK,2185
1279,99721,North Slope Borough,AK,2185
1280,99789,North Slope Borough,AK,2185
1281,99761,Northwest Arctic Borough,AK,2188
1282,99763,Northwest Arctic Borough,AK,2188
1283,99750,Northwest Arctic Borough,AK,2188
1284,99727,Northwest Arctic Borough,AK,2188
1285,99752,Northwest Arctic Borough,AK,2188
1286,99751,Northwest Arctic Borough,AK,2188
1287,99736,Northwest Arctic Borough,AK,2188
1288,99773,Northwest Arctic Borough,AK,2188
1289,99770,Northwest Arctic Borough,AK,2188
1290,99749,Northwest Arctic Borough,AK,2188
1291,99786,Northwest Arctic Borough,AK,2188
1292,99833,Petersburg Census Area,AK,2195
1293,99830,Petersburg Census Area,AK,2195
1294,99836,Petersburg Census Area,AK,2195
1295,99927,Prince of Wales-Hyder Census Area,AK,2198
1296,99926,Prince of Wales-Hyder Census Area,AK,2198
1297,99919,Prince of Wales-Hyder Census Area,AK,2198
1298,99918,Prince of Wales-Hyder Census Area,AK,2198
1299,99921,Prince of Wales-Hyder Census Area,AK,2198
1300,99925,Prince of Wales-Hyder Census Area,AK,2198
1301,99922,Prince of Wales-Hyder Census Area,AK,2198
1302,99923,Prince of Wales-Hyder Census Area,AK,2198
1303,99835,Sitka City and Borough,AK,2220
